metric_month,marketing_year,factor_key,factor_name,value,unit,method,source_name,source_url,monthly_source_status
2018-07-01,2018/19,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2018-07-01,2018/19,total_demand_monthly,Total demand monthly,2.430537,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2018-08-01,2018/19,domestic_other_use,Domestic other use,0.570066,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-08-01,2018/19,ethanol_demand_signal,Ethanol demand signal,35.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-08-01,2018/19,exports,Exports,0.029085,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2018-08-01,2018/19,feed_use,Feed use,1.349544,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2018-08-01,2018/19,industrial_use,Industrial use,0.277,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-08-01,2018/19,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-08-01,2018/19,population_trend,Population / consumption trend,1360.678333,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2018-08-01,2018/19,poultry_demand_cycle,Poultry demand cycle,103.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-08-01,2018/19,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2018-08-01,2018/19,seed_use,Seed use,0.08864,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2018-08-01,2018/19,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2018-08-01,2018/19,total_demand_monthly,Total demand monthly,2.314335,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2018-09-01,2018/19,domestic_other_use,Domestic other use,0.570066,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-09-01,2018/19,ethanol_demand_signal,Ethanol demand signal,35.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-09-01,2018/19,exports,Exports,0.03324,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2018-09-01,2018/19,feed_use,Feed use,1.349544,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2018-09-01,2018/19,industrial_use,Industrial use,0.277,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-09-01,2018/19,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-09-01,2018/19,population_trend,Population / consumption trend,1361.826667,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2018-09-01,2018/19,poultry_demand_cycle,Poultry demand cycle,104.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-09-01,2018/19,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2018-09-01,2018/19,seed_use,Seed use,0.03324,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2018-09-01,2018/19,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2018-09-01,2018/19,total_demand_monthly,Total demand monthly,2.26309,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2018-10-01,2018/19,domestic_other_use,Domestic other use,0.583639,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-10-01,2018/19,ethanol_demand_signal,Ethanol demand signal,35.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-10-01,2018/19,exports,Exports,0.04155,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2018-10-01,2018/19,feed_use,Feed use,1.381676,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2018-10-01,2018/19,industrial_use,Industrial use,0.277,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-10-01,2018/19,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-10-01,2018/19,population_trend,Population / consumption trend,1362.975,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2018-10-01,2018/19,poultry_demand_cycle,Poultry demand cycle,105.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-10-01,2018/19,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2018-10-01,2018/19,seed_use,Seed use,0.17728,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2018-10-01,2018/19,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2018-10-01,2018/19,total_demand_monthly,Total demand monthly,2.461145,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2018-11-01,2018/19,domestic_other_use,Domestic other use,0.597212,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-11-01,2018/19,ethanol_demand_signal,Ethanol demand signal,35.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-11-01,2018/19,exports,Exports,0.045705,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2018-11-01,2018/19,feed_use,Feed use,1.397742,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2018-11-01,2018/19,industrial_use,Industrial use,0.277,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-11-01,2018/19,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-11-01,2018/19,population_trend,Population / consumption trend,1364.123333,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2018-11-01,2018/19,poultry_demand_cycle,Poultry demand cycle,107.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-11-01,2018/19,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2018-11-01,2018/19,seed_use,Seed use,0.17728,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2018-11-01,2018/19,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2018-11-01,2018/19,total_demand_monthly,Total demand monthly,2.494939,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2018-12-01,2018/19,domestic_other_use,Domestic other use,0.597212,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-12-01,2018/19,ethanol_demand_signal,Ethanol demand signal,35.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-12-01,2018/19,exports,Exports,0.04155,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2018-12-01,2018/19,feed_use,Feed use,1.413808,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2018-12-01,2018/19,industrial_use,Industrial use,0.277,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2018-12-01,2018/19,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-12-01,2018/19,population_trend,Population / consumption trend,1365.271667,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2018-12-01,2018/19,poultry_demand_cycle,Poultry demand cycle,107.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2018-12-01,2018/19,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2018-12-01,2018/19,seed_use,Seed use,0.07756,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2018-12-01,2018/19,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2018-12-01,2018/19,total_demand_monthly,Total demand monthly,2.40713,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2019-01-01,2018/19,domestic_other_use,Domestic other use,0.556493,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2019-01-01,2018/19,ethanol_demand_signal,Ethanol demand signal,35.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2019-01-01,2018/19,exports,Exports,0.037395,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2019-01-01,2018/19,feed_use,Feed use,1.381676,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2019-01-01,2018/19,industrial_use,Industrial use,0.277,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2019-01-01,2018/19,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2019-01-01,2018/19,population_trend,Population / consumption trend,1366.42,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2019-01-01,2018/19,poultry_demand_cycle,Poultry demand cycle,102.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2019-01-01,2018/19,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
