state,date,modal_price,normalized_price_per_kg,arrival_quantity,market_count,variety_count,record_count,price_lag_1,price_lag_7,price_lag_14,price_lag_30,price_rolling_mean_7,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_30,arrival_lag_1,arrival_rolling_mean_7,arrival_rolling_mean_30,arrival_momentum_7,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_7cm_mean,precipitation_rolling_sum_7,temp_rolling_mean_7,humidity_rolling_mean_7,soil_moisture_rolling_mean_7,year,month,day,iso_week,day_of_year,quarter,is_weekend,month_sin,month_cos,day_of_year_sin,day_of_year_cos,is_rabi_sowing_window,is_rabi_growth_window,is_rabi_harvest_window,is_procurement_window,target_next_day_price,target_next_7d_avg_price,created_at,wheat_yield_kg_per_hectare,wheat_production_million_tonnes,wheat_area_million_hectare,cpi_inflation_rate,policy_repo_rate,government_buffer_wheat_stock,government_buffer_wheat_stock_norm,wheat_central_pool_exports,global_wheat_benchmark_srw_usd_mt,global_wheat_benchmark_hrw_usd_mt,global_wheat_benchmark_avg_usd_mt,wheat_driver_composite_score,wheat_driver_domestic_score,wheat_driver_weather_score,wheat_driver_global_score,wheat_driver_policy_score,wheat_driver_price_adjustment_pct,msp_inr_quintal,cost_of_production_inr_quintal,margin_over_cost_percent,procurement_actual_lmt,procurement_estimated_lmt,progressive_area_sown_lakh_hectare,final_area_previous_season_lakh_hectare
Maharashtra,2024-08-11,2695.8348103509397,26.958348103509397,28.21,11,4,11,2901.1269274163215,2553.485947416138,2606.5431383902724,2868.4960805187266,2903.0066977266565,2832.6791031939238,212.57948642533464,152.53291858695513,265.9,414.49571428571426,383.025,6.150000000000002,26.1,29.7,23.7,14.7,14.7,15.2,16.29,3.39,85.0,0.498,0.505,26.8,60.8,26.1,85.28571428571429,0.497,2024,8,11,32,224,3,1,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,0,0,0,0,2897.10504790839,2911.432629614501,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Chattisgarh,2024-08-11,2221.6192170818504,22.216192170818502,28.1,2,2,2,2389.750361097737,2280.0,2422.0,2300.308948863636,2286.6076117255648,2281.4587487144613,66.90012693918813,135.31181052427476,415.4,169.05714285714285,397.027,27.6,26.7,30.1,24.2,9.5,9.5,15.0,13.23,3.03,82.0,0.404,0.399,27.3,154.9,25.914285714285715,87.85714285714286,0.4192857142857143,2024,8,11,32,224,3,1,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,0,0,0,0,2508.0934489402694,2322.648317197275,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Uttar Pradesh,2024-08-11,2454.609814178927,24.54609814178927,6765.11,68,4,68,2454.0618119082483,2430.128370763672,2433.0406740407466,2441.6218297845007,2450.887927010384,2442.962972629371,3.3789112750411783,7.6360264858184115,16867.3,20010.16571428571,20660.085333333336,-1841.9900000000007,27.7,31.2,24.6,16.4,16.4,10.3,16.34,3.48,87.0,0.417,0.427,29.0,103.8,27.957142857142856,85.57142857142857,0.40628571428571425,2024,8,11,32,224,3,1,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,0,0,0,0,2460.5703537972563,2452.6035770244007,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Gujarat,2024-08-11,2473.9427860696514,24.739427860696516,10.05,2,1,2,2747.7273074426244,2474.7524752475247,2413.4615384615386,2639.917450126118,2659.881218353962,2631.708523487083,88.67634045530637,79.98679010730382,785.61,748.1428571428571,762.9596666666667,-0.049999999999998934,26.4,29.0,25.0,4.4,4.4,18.0,8.85,2.06,88.0,0.414,0.413,26.8,46.600000000000016,27.028571428571432,85.85714285714286,0.4045714285714285,2024,8,11,32,224,3,1,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,0,0,0,0,2705.3458082958987,2664.169432783198,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
NCT of Delhi,2024-08-11,2673.8207547169814,26.738207547169814,42.4,2,3,3,2533.4966442953023,2487.566265060241,2475.2910052910056,2541.4164305949007,2607.2779387633805,2587.798616093504,67.70269703749723,71.8172840706217,29.8,69.61428571428571,88.2,25.799999999999997,27.3,30.9,25.5,11.4,11.4,11.1,12.93,2.8,89.0,0.419,0.417,28.5,72.9,28.271428571428572,83.14285714285714,0.39142857142857146,2024,8,11,32,224,3,1,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,0,0,0,0,2784.5046439628486,2637.7737181817606,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Madhya Pradesh,2024-08-11,2520.6316372842025,25.206316372842018,2444.450001,53,6,69,2509.8952316049217,2541.3729948999344,2459.9592917714235,2531.5301507165836,2576.3461407617674,2543.9051763906873,44.62865824881271,57.41554527406263,7071.739998,13206.045714285716,11140.683666833333,1256.2300010000001,24.7,27.8,23.0,12.1,12.1,16.6,12.02,2.44,89.0,0.5,0.509,25.2,50.7,25.17142857142857,86.85714285714286,0.49571428571428566,2024,8,11,32,224,3,1,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,0,0,0,0,2608.34768247499,2582.0510905075093,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Rajasthan,2024-08-11,2502.824644549763,25.02824644549763,42.2,3,2,3,2551.580664182273,2503.017872340425,2438.5714285714284,2513.800098977235,2561.710966656469,2526.806855325833,38.6446390213674,43.000100588313614,847.96,957.7457142857144,1100.5543333333333,-16.549999999999997,25.9,29.0,23.9,18.3,18.3,16.0,9.77,2.13,91.0,0.426,0.43,26.5,64.69999999999999,26.142857142857142,86.0,0.4089999999999999,2024,8,11,32,224,3,1,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,0,0,0,0,2581.061152254411,2569.153079254856,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
West Bengal,2024-08-11,2479.9545159194286,24.79954515919428,61.56,9,4,10,2472.0308250226653,2470.4498837686315,2487.0653360361766,2476.6408839779006,2470.45544780076,2480.0740774819724,7.195909054453222,11.123816945944158,66.18,75.32571428571428,70.00866666666666,-11.569999999999993,27.7,32.5,24.6,25.5,25.5,11.9,17.0,3.62,88.0,0.423,0.43,28.2,113.7,27.657142857142855,88.14285714285714,0.41942857142857143,2024,8,11,32,224,3,1,-0.8660254037844385,-0.5000000000000004,-0.6471606673266059,-0.7623536388483905,0,0,0,0,2477.878061095683,2470.666327959171,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Chattisgarh,2024-08-12,2508.0934489402694,25.080934489402694,207.60000000000002,7,4,7,2221.6192170818504,2255.808510638298,2270.1623339110342,2226.6910714285714,2322.648317197275,2290.838827964851,104.77644949247743,141.01766925511504,28.1,188.64285714285714,396.4803333333333,137.10000000000002,27.3,31.2,24.5,7.8,7.8,13.1,17.13,3.72,83.0,0.411,0.403,27.9,151.10000000000002,26.014285714285712,87.57142857142857,0.41785714285714287,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2372.8261648745524,2330.0317903171904,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Rajasthan,2024-08-12,2581.061152254411,25.810611522544107,918.2,65,9,66,2502.824644549763,2528.9663640656977,2544.912761700809,2492.115998155832,2569.153079254856,2529.7716937957857,36.22838241606654,43.58804645414988,42.2,952.7957142857143,1095.011,-34.64999999999998,26.0,29.9,23.6,30.7,30.7,15.6,13.1,2.85,89.0,0.425,0.432,26.7,84.2,26.12857142857143,86.42857142857143,0.41085714285714287,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2657.3401895181205,2583.8664663847353,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Uttar Pradesh,2024-08-12,2460.5703537972563,24.605703537972566,23912.0,142,3,142,2454.609814178927,2448.5608036991393,2451.609800672457,2437.476258858053,2452.6035770244007,2443.7327757940116,4.765010479366769,8.20659123338853,6765.11,20250.13714285714,20816.492000000002,1679.7999999999993,28.0,31.5,25.6,6.8,6.8,11.7,18.21,3.89,86.0,0.413,0.418,29.2,110.4,27.771428571428572,86.85714285714286,0.41257142857142853,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2472.164147638135,2456.424587290944,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
West Bengal,2024-08-12,2477.878061095683,24.778780610956833,79.22,12,4,13,2479.9545159194286,2476.401899986806,2474.557669282958,2486.1289776574135,2470.666327959171,2479.7990469299143,7.417437160236283,11.070824063114495,61.56,75.8157142857143,70.68,3.430000000000007,27.8,31.9,25.1,7.1,7.1,10.8,15.2,3.2,89.0,0.42,0.426,28.5,103.19999999999999,27.614285714285717,88.42857142857143,0.41971428571428565,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2474.5495495495497,2473.074238643781,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Gujarat,2024-08-12,2705.3458082958987,27.05345808295899,857.05,62,16,68,2473.9427860696514,2675.3283072912477,2648.1458543866643,2647.2682734869372,2664.169432783198,2633.644441314048,90.25949168950456,81.07183313695472,10.05,781.8028571428571,759.975,235.62,27.0,30.5,24.8,6.3,6.3,15.9,13.26,2.82,88.0,0.412,0.413,27.6,48.000000000000014,27.02857142857143,86.0,0.4041428571428571,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2727.1118151708906,2671.137283778223,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Uttrakhand,2024-08-12,2295.0,22.95,1.8,1,1,1,2290.0,2290.0,2295.0,2296.276150627615,2291.4285714285716,2284.4580173817335,2.439750182417813,54.685931673651844,1.9,1.7428571428571427,157.38666666666666,-3.2,25.7,30.9,23.4,4.4,4.4,10.0,17.0,3.5,88.0,0.4,0.406,26.9,70.80000000000001,25.685714285714283,86.71428571428571,0.39714285714285713,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2290.0,2291.4285714285716,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Haryana,2024-08-12,2275.0,22.749999999999996,0.1,1,1,1,2275.0,2275.0,2416.8478260869565,2275.0,2311.263736263736,2305.0031185759276,95.94482776387983,63.71396887746659,0.1,0.28571428571428575,1.0666666666666667,-0.1,27.6,30.8,25.5,7.4,7.4,13.6,16.24,3.44,87.0,0.339,0.288,28.9,24.900000000000002,28.285714285714285,83.0,0.3181428571428571,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2550.0,2350.5494505494503,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Maharashtra,2024-08-12,2897.10504790839,28.971050479083907,427.9,54,3,56,2695.8348103509397,2838.1235246934802,2691.202617288347,3030.449857752489,2911.432629614501,2828.2342761991213,210.7400679050019,148.45958264680712,28.21,413.2885714285714,386.04033333333336,-8.450000000000045,27.0,30.6,23.8,0.8,0.8,12.0,18.44,3.94,82.0,0.486,0.498,27.8,55.800000000000004,26.171428571428574,85.0,0.4955714285714286,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2946.0865117970634,2931.4321105850167,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Madhya Pradesh,2024-08-12,2608.34768247499,26.083476824749898,20037.82,170,12,268,2520.6316372842025,2568.4130342547974,2570.9341251864835,2466.270649878354,2582.0510905075093,2548.6410774772417,45.97760714829541,56.645496045505894,2444.450001,14010.920000285716,11638.3073335,5634.120002,25.3,28.9,23.0,0.8,0.8,15.7,14.0,2.96,86.0,0.489,0.497,25.6,46.9,25.157142857142855,86.57142857142857,0.49457142857142855,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2641.289947833153,2586.82323802522,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Karnataka,2024-08-12,3325.152466367713,33.25152466367713,223.0,6,5,6,3105.5,3319.280701754386,3412.3076923076924,3813.0662650602408,3266.1940342110415,3426.201152284375,73.68907986406977,300.6556456039301,14.0,114.85714285714286,103.6,109.0,23.2,28.1,19.7,1.6,1.6,17.9,19.3,3.87,86.0,0.377,0.385,24.8,32.4,22.514285714285712,89.57142857142857,0.4075714285714286,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,3335.723214285714,3273.0395108163175,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
NCT of Delhi,2024-08-12,2784.5046439628486,27.845046439628486,64.6,2,3,3,2673.8207547169814,2571.034188034188,2619.4028389623104,2559.721420940171,2637.7737181817606,2595.2913901942597,92.27466133732155,80.04193492462072,42.4,70.48571428571428,84.11333333333333,6.099999999999994,26.7,30.0,25.5,10.9,10.9,13.6,9.98,2.16,91.0,0.419,0.414,27.7,81.89999999999999,27.957142857142856,84.42857142857143,0.3968571428571428,2024,8,12,33,225,3,0,-0.8660254037844385,-0.5000000000000004,-0.6601521206712315,-0.7511319308705201,0,0,0,0,2664.658653846154,2634.287454445497,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Madhya Pradesh,2024-08-13,2641.289947833153,26.412899478331532,20865.459994,180,12,272,2608.34768247499,2607.8849152091775,2558.9677591086474,2381.772641882539,2586.82323802522,2557.291654342262,50.60646225123442,49.6700903626821,20037.82,14391.674285428571,12266.395999966666,2665.279996000001,26.0,30.2,23.3,3.1,3.1,14.5,16.78,3.54,85.0,0.48,0.481,26.5,48.800000000000004,25.2,86.71428571428571,0.4935714285714285,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2642.5402431257808,2592.8327075971793,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Chattisgarh,2024-08-13,2372.8261648745524,23.728261648745516,111.60000000000001,7,4,7,2508.0934489402694,2321.141853035144,1780.2726819872473,2262.8807947019864,2330.0317903171904,2294.5036736372704,106.46013608041422,141.69306886873287,207.60000000000002,182.22857142857143,394.66366666666664,-44.89999999999999,28.5,32.2,24.9,0.2,0.2,9.1,19.21,4.29,78.0,0.389,0.398,29.4,131.9,26.342857142857138,86.0,0.413,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2310.7482993197277,2325.5055461674087,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Karnataka,2024-08-13,3335.723214285714,33.35723214285714,112.0,4,3,4,3325.152466367713,3287.8048780487807,2803.0,3852.2943925233644,3273.0395108163175,3408.982113009787,78.12355322189185,290.01525811542245,223.0,125.0,100.2,71.0,24.3,29.0,20.5,0.2,0.2,12.8,20.72,4.24,83.0,0.359,0.373,25.5,30.3,22.771428571428572,88.57142857142857,0.4001428571428572,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,3313.6363636363635,3275.2651137847774,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Telangana,2024-08-13,2280.0,22.8,0.2,1,1,1,2013.0,2202.0,1212.0,2355.0,2066.285714285714,2231.7635126574155,443.18457941197755,347.9052269430369,0.05,0.20428571428571435,10.764000000000001,-0.14999999999999997,26.2,30.4,22.6,2.2,2.2,10.2,22.38,4.59,82.0,0.319,0.319,27.8,73.6,24.72857142857143,84.42857142857143,0.3921428571428572,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2202.0,2208.1428571428573,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Maharashtra,2024-08-13,2946.0865117970634,29.46086511797063,439.94,46,3,48,2897.10504790839,2806.0901450034526,2828.6242492492506,2540.362694300518,2931.4321105850167,2841.758403449006,205.6583960261504,139.54349512814233,427.9,416.1385714285714,400.06166666666667,19.94999999999999,27.5,30.8,24.0,2.6,2.6,12.1,20.17,4.25,82.0,0.485,0.491,28.6,55.2,26.242857142857144,85.0,0.49500000000000005,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2862.737899220871,2923.4929739422105,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
West Bengal,2024-08-13,2474.5495495495497,24.7454954954955,75.48,11,4,12,2477.878061095683,2457.6941747572814,2480.357581715409,2485.4212860310417,2473.074238643781,2479.436655713865,4.766666520878303,11.058370282885289,79.22,74.82714285714287,71.39200000000001,-6.920000000000002,28.5,33.5,25.8,7.1,7.1,10.8,19.95,4.29,88.0,0.416,0.42,29.3,99.7,27.771428571428572,88.0,0.41942857142857143,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2447.653000594177,2469.720292202084,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Gujarat,2024-08-13,2727.1118151708906,27.271118151708905,1304.34,74,20,82,2705.3458082958987,2678.336858205714,2687.9490238871836,2642.2514657076445,2671.137283778223,2636.4731196294892,93.36472028680488,82.84356845446447,857.05,816.8314285714285,774.6273333333334,245.19999999999982,27.0,30.6,25.5,18.0,18.0,11.8,10.62,2.36,89.0,0.418,0.421,27.7,62.10000000000002,26.942857142857143,86.85714285714286,0.4052857142857143,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2679.5272373307057,2673.2291424245495,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Rajasthan,2024-08-13,2657.3401895181205,26.57340189518121,1113.35,60,8,61,2581.061152254411,2554.3464796089693,2546.9374378780567,2446.8040201005024,2583.8664663847353,2536.7895661097064,48.16173940066337,46.61292786674517,918.2,920.41,1130.4643333333333,-226.70000000000005,26.5,30.6,24.0,20.3,20.3,17.6,15.08,3.23,87.0,0.426,0.429,27.0,103.5,26.2,86.85714285714286,0.41557142857142854,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2699.721880537892,2600.3361573657567,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Haryana,2024-08-13,2550.0,25.5,3.0,1,1,1,2275.0,2275.0,2275.0,2275.0,2350.5494505494503,2314.169785242594,129.1696774751568,77.53243515332925,0.1,0.7000000000000001,1.1633333333333333,2.9,28.2,32.0,25.5,5.1,5.1,16.2,18.71,3.98,85.0,0.35,0.302,29.2,29.9,28.085714285714285,84.14285714285714,0.31985714285714284,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2550.0,2389.8351648351645,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Uttar Pradesh,2024-08-13,2472.164147638135,24.72164147638135,19020.56,142,3,142,2460.5703537972563,2445.4170757723323,2447.969082844378,2422.9149085674135,2456.424587290944,2445.3744170963687,7.799585838369748,8.80283217472162,23912.0,19732.952857142856,21256.014,-3620.2899999999972,28.5,32.3,25.6,4.1,4.1,11.0,18.24,3.89,87.0,0.399,0.406,29.6,111.50000000000001,27.714285714285715,87.85714285714286,0.41628571428571426,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2470.415832881457,2459.447803980762,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Uttrakhand,2024-08-13,2290.0,22.9,3.5,1,1,1,2295.0,2290.0,2290.0,2295.0,2291.4285714285716,2284.291350715067,2.439750182417813,54.660308176304326,1.8,2.185714285714286,157.46999999999997,3.1,25.8,30.1,23.6,3.0,3.0,6.4,15.31,3.17,88.0,0.403,0.403,26.8,72.30000000000001,25.5,88.28571428571429,0.3994285714285714,2024,8,13,33,226,3,0,-0.8660254037844385,-0.5000000000000004,-0.6729490241558326,-0.7396888608649671,0,0,0,0,2290.0,2291.4285714285716,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
Uttar Pradesh,2024-08-14,2470.415832881457,24.704158328814568,22867.6,132,3,132,2472.164147638135,2449.2533160527328,2441.2096290547333,2441.0450842163027,2459.4478039807614,2446.353442051873,8.615394974767796,9.872952358675782,19020.56,19472.53857142857,21228.634000000002,-1822.9000000000015,28.3,32.0,26.0,20.5,20.5,11.4,16.69,3.52,90.0,0.426,0.426,29.5,120.9,27.742857142857144,88.42857142857143,0.41814285714285715,2024,8,14,33,227,3,0,-0.8660254037844385,-0.5000000000000004,-0.6855476064742154,-0.7280278011569848,0,0,0,0,2457.3546400466926,2460.375055563163,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,,268.12,,0.0,205.768226367,250.85,228.30911318350002,52.80112,52.126805,50.44183,54.227898,47.872,0.17896,2275.0,1128.0,102.0,,,,
